eth_src,eth_dst,eth_type,ip_version,ip_ihl,ip_tos,ip_len,ip_id,ip_flags,ip_frag,ip_ttl,ip_proto,ip_chksum,ip_src,ip_dst,ip_options,tcp_sport,tcp_dport,tcp_seq,tcp_ack,tcp_dataofs,tcp_reserved,tcp_flags,tcp_window,tcp_chksum,tcp_urgptr,tcp_options,tcp_flag_fin,tcp_flag_syn,tcp_flag_rst,tcp_flag_psh,tcp_flag_ack,tcp_flag_urg,tcp_flag_ece,tcp_flag_cwr,tcp_flag_ns,udp_sport,udp_dport,udp_len,udp_chksum,icmp_type,icmp_code,icmp_chksum,icmp_id,icmp_seq,arp_hwtype,arp_ptype,arp_hwlen,arp_plen,arp_op,arp_hwsrc,arp_psrc,arp_hwdst,arp_pdst,dns_id,dns_qr,dns_opcode,dns_aa,dns_tc,dns_rd,dns_ra,dns_z,dns_ad,dns_cd,dns_rcode,dns_qdcount,dns_ancount,dns_nscount,dns_arcount,dns_qname,dns_qtype,dns_qclass,dns_rrname,dns_rrtype,dns_rrclass,dns_rrttl,dns_rdata,http_method,http_host,http_path,http_user_agent,http_accept,http_accept_language,http_accept_encoding,http_connection,http_status_code,http_server,http_content_type,raw_load,time,Label
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,37605.0,DF,0.0,64.0,6.0,42087.0,10.211.55.5,192.168.1.3,[],54828.0,80.0,2974619163.0,1616616812.0,5.0,0.0,A,251.0,4009.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.88915,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,271.0,37606.0,DF,0.0,64.0,6.0,41855.0,10.211.55.5,192.168.1.3,[],54828.0,80.0,2974619163.0,1616616812.0,5.0,0.0,PA,251.0,3166.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POST,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,username=test&password=ashley,1717026435.889193,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21215.0,,0.0,128.0,6.0,58477.0,192.168.1.3,10.211.55.5,[],80.0,54828.0,1616616812.0,2974619394.0,5.0,0.0,A,16384.0,53180.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.889227,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,21216.0,,0.0,128.0,6.0,58468.0,192.168.1.3,10.211.55.5,[],80.0,54840.0,1249780196.0,4187619624.0,7.0,0.0,SA,32768.0,49884.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.892262,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,37076.0,DF,0.0,64.0,6.0,42616.0,10.211.55.5,192.168.1.3,[],54840.0,80.0,4187619624.0,1249780197.0,5.0,0.0,A,251.0,28071.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.892422,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,126.0,37077.0,DF,0.0,64.0,6.0,42529.0,10.211.55.5,192.168.1.3,[],54840.0,80.0,4187619624.0,1249780197.0,5.0,0.0,PA,251.0,326.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GET,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,,1717026435.892497,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21217.0,,0.0,128.0,6.0,58475.0,192.168.1.3,10.211.55.5,[],80.0,54840.0,1249780197.0,4187619710.0,5.0,0.0,A,16384.0,11852.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.892557,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,21218.0,,0.0,128.0,6.0,58466.0,192.168.1.3,10.211.55.5,[],80.0,54852.0,722189398.0,515886812.0,7.0,0.0,SA,32768.0,21752.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.894051,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,9122.0,DF,0.0,64.0,6.0,5035.0,10.211.55.5,192.168.1.3,[],54852.0,80.0,515886812.0,722189399.0,5.0,0.0,A,251.0,65474.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.894259,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,271.0,9123.0,DF,0.0,64.0,6.0,4803.0,10.211.55.5,192.168.1.3,[],54852.0,80.0,515886812.0,722189399.0,5.0,0.0,PA,251.0,12900.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POST,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,username=test&password=iloveu,1717026435.894324,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21219.0,,0.0,128.0,6.0,58473.0,192.168.1.3,10.211.55.5,[],80.0,54852.0,722189399.0,515887043.0,5.0,0.0,A,16384.0,49110.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.894353,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,21220.0,,0.0,128.0,6.0,58464.0,192.168.1.3,10.211.55.5,[],80.0,54878.0,1400573133.0,104288022.0,7.0,0.0,SA,32768.0,29766.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.896172,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,16344.0,DF,0.0,64.0,6.0,63348.0,10.211.55.5,192.168.1.3,[],54878.0,80.0,104288022.0,1400573134.0,5.0,0.0,A,251.0,7953.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.896247,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,271.0,16345.0,DF,0.0,64.0,6.0,63116.0,10.211.55.5,192.168.1.3,[],54878.0,80.0,104288022.0,1400573134.0,5.0,0.0,PA,251.0,39335.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POST,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,username=test&password=000000,1717026435.896283,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21221.0,,0.0,128.0,6.0,58471.0,192.168.1.3,10.211.55.5,[],80.0,54878.0,1400573134.0,104288253.0,5.0,0.0,A,16384.0,57124.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.896317,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,21222.0,,0.0,128.0,6.0,58462.0,192.168.1.3,10.211.55.5,[],80.0,54862.0,960288659.0,3700666859.0,7.0,0.0,SA,32768.0,35484.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.897882,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,7125.0,DF,0.0,64.0,6.0,7032.0,10.211.55.5,192.168.1.3,[],54862.0,80.0,3700666859.0,960288660.0,5.0,0.0,A,251.0,13671.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.897965,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,126.0,7126.0,DF,0.0,64.0,6.0,6945.0,10.211.55.5,192.168.1.3,[],54862.0,80.0,3700666859.0,960288660.0,5.0,0.0,PA,251.0,51461.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GET,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,,1717026435.898,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21223.0,,0.0,128.0,6.0,58469.0,192.168.1.3,10.211.55.5,[],80.0,54862.0,960288660.0,3700666945.0,5.0,0.0,A,16384.0,62987.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.898029,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,21224.0,,0.0,128.0,6.0,58460.0,192.168.1.3,10.211.55.5,[],80.0,54886.0,653792402.0,1618700769.0,7.0,0.0,SA,32768.0,9197.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.899439,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,42453.0,DF,0.0,64.0,6.0,37239.0,10.211.55.5,192.168.1.3,[],54886.0,80.0,1618700769.0,653792403.0,5.0,0.0,A,251.0,52919.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.899596,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,126.0,42454.0,DF,0.0,64.0,6.0,37152.0,10.211.55.5,192.168.1.3,[],54886.0,80.0,1618700769.0,653792403.0,5.0,0.0,PA,251.0,25174.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GET,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,,1717026435.899674,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21225.0,,0.0,128.0,6.0,58467.0,192.168.1.3,10.211.55.5,[],80.0,54886.0,653792403.0,1618700855.0,5.0,0.0,A,16384.0,36700.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.899744,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,24432.0,DF,0.0,64.0,6.0,55260.0,10.211.55.5,192.168.1.3,[],54768.0,80.0,4268078600.0,1230689547.0,5.0,0.0,A,249.0,579.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.919746,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,61802.0,DF,0.0,64.0,6.0,17890.0,10.211.55.5,192.168.1.3,[],54758.0,80.0,817326886.0,1118685913.0,5.0,0.0,A,249.0,11197.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.919831,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,32647.0,DF,0.0,64.0,6.0,47045.0,10.211.55.5,192.168.1.3,[],54744.0,80.0,2248868327.0,1283281882.0,5.0,0.0,A,249.0,44261.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.919893,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,28428.0,DF,0.0,64.0,6.0,51264.0,10.211.55.5,192.168.1.3,[],54796.0,80.0,1579909501.0,853724038.0,5.0,0.0,A,249.0,63209.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.92555,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,20744.0,DF,0.0,64.0,6.0,58948.0,10.211.55.5,192.168.1.3,[],54776.0,80.0,3884502884.0,1772121478.0,5.0,0.0,A,249.0,18171.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.926223,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,37126.0,DF,0.0,64.0,6.0,42566.0,10.211.55.5,192.168.1.3,[],54798.0,80.0,127787259.0,635056910.0,5.0,0.0,A,249.0,37752.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.927429,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,32648.0,DF,0.0,64.0,6.0,47044.0,10.211.55.5,192.168.1.3,[],54744.0,80.0,2248868327.0,1283281882.0,5.0,0.0,FA,249.0,44260.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.978102,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,24433.0,DF,0.0,64.0,6.0,55259.0,10.211.55.5,192.168.1.3,[],54768.0,80.0,4268078600.0,1230689547.0,5.0,0.0,FA,249.0,578.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.978328,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,60.0,3133.0,DF,0.0,64.0,6.0,11004.0,10.211.55.5,192.168.1.3,[],54900.0,80.0,2137587569.0,0.0,10.0,0.0,S,32120.0,42232.0,0.0,"[('MSS', 1460), ('SAckOK', b''), ('Timestamp', (659465502, 0)), ('NOP', None), ('WScale', 7)]",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.978626,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21226.0,,0.0,128.0,6.0,58466.0,192.168.1.3,10.211.55.5,[],80.0,54744.0,1283281882.0,2248868328.0,5.0,0.0,A,16384.0,28125.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.97886,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,60.0,55194.0,DF,0.0,64.0,6.0,24478.0,10.211.55.5,192.168.1.3,[],54912.0,80.0,1713146967.0,0.0,10.0,0.0,S,32120.0,12627.0,0.0,"[('MSS', 1460), ('SAckOK', b''), ('Timestamp', (659465502, 0)), ('NOP', None), ('WScale', 7)]",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.978996,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,61803.0,DF,0.0,64.0,6.0,17889.0,10.211.55.5,192.168.1.3,[],54758.0,80.0,817326886.0,1118685913.0,5.0,0.0,FA,249.0,11196.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.978996,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,60.0,36386.0,DF,0.0,64.0,6.0,43286.0,10.211.55.5,192.168.1.3,[],54922.0,80.0,208179694.0,0.0,10.0,0.0,S,32120.0,34150.0,0.0,"[('MSS', 1460), ('SAckOK', b''), ('Timestamp', (659465502, 0)), ('NOP', None), ('WScale', 7)]",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.979136,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21227.0,,0.0,128.0,6.0,58465.0,192.168.1.3,10.211.55.5,[],80.0,54768.0,1230689547.0,4268078601.0,5.0,0.0,A,16384.0,49978.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.979427,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21228.0,,0.0,128.0,6.0,58464.0,192.168.1.3,10.211.55.5,[],80.0,54758.0,1118685913.0,817326887.0,5.0,0.0,A,16384.0,60596.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.979428,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,20745.0,DF,0.0,64.0,6.0,58947.0,10.211.55.5,192.168.1.3,[],54776.0,80.0,3884502884.0,1772121478.0,5.0,0.0,FA,249.0,18170.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.980719,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,28429.0,DF,0.0,64.0,6.0,51263.0,10.211.55.5,192.168.1.3,[],54796.0,80.0,1579909501.0,853724038.0,5.0,0.0,FA,249.0,63208.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.980814,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21229.0,,0.0,128.0,6.0,58463.0,192.168.1.3,10.211.55.5,[],80.0,54776.0,1772121478.0,3884502885.0,5.0,0.0,A,16384.0,2035.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.980826,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,60.0,35437.0,DF,0.0,64.0,6.0,44235.0,10.211.55.5,192.168.1.3,[],54932.0,80.0,3221771001.0,0.0,10.0,0.0,S,32120.0,4271.0,0.0,"[('MSS', 1460), ('SAckOK', b''), ('Timestamp', (659465504, 0)), ('NOP', None), ('WScale', 7)]",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.980884,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21230.0,,0.0,128.0,6.0,58462.0,192.168.1.3,10.211.55.5,[],80.0,54796.0,853724038.0,1579909502.0,5.0,0.0,A,16384.0,47073.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.98091,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,60.0,23311.0,DF,0.0,64.0,6.0,56361.0,10.211.55.5,192.168.1.3,[],54948.0,80.0,3000960793.0,0.0,10.0,0.0,S,32120.0,27048.0,0.0,"[('MSS', 1460), ('SAckOK', b''), ('Timestamp', (659465504, 0)), ('NOP', None), ('WScale', 7)]",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.981023,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,21231.0,,0.0,128.0,6.0,58453.0,192.168.1.3,10.211.55.5,[],80.0,54900.0,1656641036.0,2137587570.0,7.0,0.0,SA,32768.0,61983.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.981151,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,3134.0,DF,0.0,64.0,6.0,11023.0,10.211.55.5,192.168.1.3,[],54900.0,80.0,2137587570.0,1656641037.0,5.0,0.0,A,251.0,40170.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.981253,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,271.0,3135.0,DF,0.0,64.0,6.0,10791.0,10.211.55.5,192.168.1.3,[],54900.0,80.0,2137587570.0,1656641037.0,5.0,0.0,PA,251.0,37567.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POST,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,username=test&password=tigger,1717026435.981336,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21232.0,,0.0,128.0,6.0,58460.0,192.168.1.3,10.211.55.5,[],80.0,54900.0,1656641037.0,2137587801.0,5.0,0.0,A,16384.0,23806.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.981398,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,21233.0,,0.0,128.0,6.0,58451.0,192.168.1.3,10.211.55.5,[],80.0,54912.0,558312525.0,1713146968.0,7.0,0.0,SA,32768.0,59824.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.982483,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,55195.0,DF,0.0,64.0,6.0,24497.0,10.211.55.5,192.168.1.3,[],54912.0,80.0,1713146968.0,558312526.0,5.0,0.0,A,251.0,38011.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.982629,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,273.0,55196.0,DF,0.0,64.0,6.0,24263.0,10.211.55.5,192.168.1.3,[],54912.0,80.0,1713146968.0,558312526.0,5.0,0.0,PA,251.0,38350.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POST,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,username=test&password=sunshine,1717026435.982677,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21234.0,,0.0,128.0,6.0,58458.0,192.168.1.3,10.211.55.5,[],80.0,54912.0,558312526.0,1713147201.0,5.0,0.0,A,16384.0,21645.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.982761,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,21235.0,,0.0,128.0,6.0,58449.0,192.168.1.3,10.211.55.5,[],80.0,54922.0,1983423946.0,208179695.0,7.0,0.0,SA,32768.0,28501.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026435.984095,brute_force
